"","x"
"643",95
"644",95
"645",95
"646",95
"647",95
"648",95
"649",95
"650",95
"651",95
"652",95
"653",95
"654",95
"655",52
"656",52
"657",52
"658",95
"659",95
"660",95
"661",95
"662",95
"663",95
"664",95
"665",95
"666",95
"667",95
"668",95
"669",95
"670",95
"671",95
"672",95
"673",95
"674",95
"675",95
"676",95
"677",95
"678",95
"679",95
"680",95
"681",95
"682",95
"683",95
"684",95
"685",95
"686",95
"687",95
"688",95
"689",95
"690",95
"691",95
"692",95
"693",95
"694",95
"695",95
"696",95
"697",95
"698",95
"699",95
"700",95
"701",95
"702",95
"703",95
"704",95
"705",95
"706",95
"707",95
"708",95
"709",95
"710",95
"711",95
"712",95
"713",95
"714",95
"715",95
"716",95
"717",95
"718",95
"719",95
"720",95
"721",95
"722",95
"723",95
"724",95
"725",95
"726",95
"727",95
"728",95
"729",95
"730",95
"731",95
"732",95
"733",95
"734",95
"735",95
"736",95
"737",95
"738",95
"739",95
