"","x"
"306",52
"307",52
"308",52
"309",52
"310",95
"311",52
"312",52
"313",52
"314",52
"315",52
"316",52
"317",52
"318",52
"319",52
"320",52
"321",52
"322",52
"323",52
"324",42
"325",42
"326",42
"327",52
"328",52
"329",52
"330",52
"331",95
"332",95
"333",95
"334",95
"335",52
"336",52
"337",52
"338",52
"339",52
"340",52
"341",52
"342",52
"343",52
"344",52
"345",52
"346",42
"347",42
"348",42
"349",42
"350",52
"351",52
"352",52
"353",52
"354",95
"355",95
"356",95
"357",95
"358",52
"359",52
"360",52
"361",52
"362",52
"363",52
"364",52
"365",52
"366",52
"367",52
"368",52
"369",52
"370",52
"371",52
"372",42
"373",42
"374",42
"375",42
"376",42
"377",52
"378",52
"379",52
"380",52
"381",95
"382",95
"383",95
"384",52
"385",52
"386",52
"387",52
"388",52
"389",52
"390",52
"391",52
"392",52
"393",52
"394",52
"395",52
"396",52
"397",52
"398",52
"399",42
"400",42
"401",42
"402",42
"403",42
"404",42
"405",52
"406",52
"407",95
"408",95
"409",95
"410",95
"411",52
"412",52
"413",52
"414",52
"415",52
"416",52
"417",52
"418",52
"419",52
"420",52
"421",52
"422",52
"423",52
"424",52
"425",52
"426",52
"427",52
"428",42
"429",42
"430",42
"431",52
"432",52
"433",52
"434",95
"435",95
"436",95
"437",95
"438",52
"439",52
"440",52
"441",52
"442",52
"443",52
"444",52
"445",52
"446",52
"447",52
"448",52
"449",52
"450",52
"451",52
"452",52
"453",52
"454",42
"455",52
"456",42
"457",52
"458",52
"459",52
"460",52
"461",52
"462",95
"463",95
"464",95
"465",52
"466",52
"467",52
"468",52
"469",52
"470",52
"471",52
"472",52
"473",52
"474",52
"475",52
"476",52
"477",52
"478",52
"479",52
"480",52
"481",42
"482",42
"483",52
"484",52
"485",52
"486",52
"487",52
"488",95
"489",95
"490",95
"491",95
"492",95
"493",95
"494",52
"495",52
"496",52
"497",52
"498",52
"499",52
"500",52
"501",52
"502",52
"503",52
"504",52
"505",52
"506",52
"507",52
"508",52
"509",52
"510",42
"511",42
"512",52
"513",52
"514",95
"515",95
"516",95
"517",95
"518",95
"519",95
"520",95
"521",52
"522",52
"523",52
"524",52
"525",52
"526",52
"527",52
"528",52
"529",52
"530",52
"531",52
"532",52
"533",52
"534",52
"535",52
"536",52
"537",52
"538",52
"539",52
"540",42
"541",42
"542",42
"543",52
"544",95
"545",95
"546",95
"547",95
"548",95
"549",95
"550",95
"551",95
"552",52
"553",52
"554",52
"555",52
"556",52
"557",52
"558",52
"559",52
"560",52
"561",52
"562",52
"563",52
"564",52
"565",52
"566",52
"567",52
"568",52
"569",52
"570",52
"571",52
"572",52
"573",52
"574",95
"575",95
"576",95
"577",95
"578",95
"579",95
"580",95
"581",95
"582",52
"583",52
"584",52
"585",52
"586",52
"587",52
"588",52
"589",52
"590",52
"591",52
"592",52
"593",52
"594",52
"595",52
"596",52
"597",52
"598",52
"599",52
"600",42
"601",52
"602",52
"603",52
"604",52
"605",95
"606",95
"607",95
"608",95
"609",95
"610",95
"611",95
"612",95
"613",52
"614",52
"615",95
"616",95
"617",52
"618",52
"619",52
"620",52
"621",52
"622",52
"623",52
"624",52
"625",52
"626",52
"627",52
"628",52
"629",52
"630",52
"631",42
"632",42
"633",52
"634",52
"635",52
"636",95
"637",95
"638",95
"639",95
"640",52
"641",95
"642",52
"643",95
"644",95
"645",95
"646",95
"647",95
"648",95
"649",52
"650",52
"651",52
"652",52
"653",52
"654",52
"655",52
"656",52
"657",52
"658",52
"659",52
"660",52
"661",52
"662",52
"663",52
"664",52
"665",52
"666",52
"667",52
"668",52
"669",95
"670",95
"671",95
"672",95
"673",95
"674",95
"675",52
"676",95
"677",95
"678",95
"679",95
"680",95
"681",95
"682",52
"683",52
"684",52
"685",52
"686",52
"687",52
"688",52
"689",52
"690",52
"691",52
"692",52
"693",52
"694",52
"695",52
"696",52
"697",52
"698",52
"699",52
"700",52
"701",52
"702",52
"703",95
"704",95
"705",95
"706",52
"707",52
"708",95
"709",95
"710",95
"711",95
"712",95
"713",95
"714",95
"715",52
"716",52
"717",52
"718",52
"719",52
"720",52
"721",52
"722",52
"723",52
"724",52
"725",52
"726",52
"727",52
"728",52
"729",52
"730",52
"731",52
"732",52
"733",52
"734",52
"735",52
"736",52
"737",95
"738",95
"739",95
"740",95
"741",52
"742",95
"743",95
"744",95
"745",95
"746",95
"747",95
"748",52
"749",52
"750",52
"751",52
"752",52
"753",52
"754",52
"755",52
"756",52
"757",52
"758",52
"759",52
"760",52
"761",52
"762",52
"763",52
"764",52
"765",52
"766",52
"767",52
"768",52
"769",52
"770",52
"771",95
"772",95
"773",95
"774",95
"775",52
"776",52
"777",95
"778",95
"779",95
"780",95
"781",95
"782",52
"783",52
"784",52
"785",52
"786",52
"787",52
"788",52
"789",52
"790",52
"791",52
"792",52
"793",52
"794",52
"795",52
"796",52
"797",52
"798",52
"799",52
"800",52
"801",52
"802",52
"803",52
"804",52
"805",52
"806",52
"807",95
"808",95
"809",52
"810",52
"811",52
"812",95
"813",90
"814",95
"815",95
"816",95
"817",52
"818",52
"819",52
"820",52
"821",52
"822",52
"823",52
"824",52
"825",52
"826",52
"827",52
"828",52
"829",52
"830",52
"831",52
"832",52
"833",52
"834",52
"835",52
"836",52
"837",52
"838",52
"839",52
"840",52
"841",52
"842",52
"843",52
"844",95
"845",95
"846",95
"847",90
"848",90
"849",95
"850",95
"851",95
"852",95
"853",52
"854",52
"855",52
"856",52
"857",52
"858",52
"859",52
"860",52
"861",52
"862",52
"863",52
"864",52
"865",52
"866",52
"867",52
"868",52
"869",52
"870",52
"871",52
"872",52
"873",52
"874",52
"875",52
"876",52
"877",52
"878",52
"879",52
"880",95
"881",95
"882",95
"883",90
"884",90
"885",95
"886",95
"887",52
"888",52
"889",52
"890",52
"891",52
"892",52
"893",52
"894",52
"895",52
"896",52
"897",52
"898",52
"899",52
"900",52
"901",52
"902",52
"903",52
"904",52
"905",52
"906",52
"907",52
"908",52
"909",52
"910",52
"911",52
"912",52
"913",52
"914",52
"915",52
"916",52
"917",52
"918",95
"919",90
"920",90
"921",90
"922",95
"923",52
"924",52
"925",52
"926",52
"927",52
"928",52
"929",52
"930",52
"931",52
"932",52
"933",52
"934",52
"935",52
"936",52
"937",52
"938",52
"939",52
"940",52
"941",52
"942",52
"943",52
"944",52
"945",52
"946",52
"947",52
"948",52
"949",52
"950",52
"951",52
"952",52
"953",52
"954",52
"955",95
"956",95
"957",90
"958",95
"959",95
"960",95
"961",52
"962",52
"963",52
"964",52
"965",52
"966",52
"967",52
"968",52
"969",52
"970",52
"971",52
"972",52
"973",52
"974",52
"975",52
"976",52
"977",52
"978",52
"979",52
"980",52
"981",52
"982",52
"983",52
"984",52
"985",52
"986",52
"987",52
"988",52
"989",52
"990",52
"991",52
"992",52
"993",52
"994",52
"995",95
"996",95
"997",95
"998",95
"999",95
"1000",52
"1001",52
"1002",52
"1003",52
"1004",52
"1005",52
"1006",52
"1007",52
"1008",52
"1009",52
"1010",52
"1011",52
"1012",52
"1013",52
"1014",52
"1015",52
"1016",52
"1017",52
"1018",52
"1019",52
"1020",52
"1021",52
"1022",52
"1023",52
"1024",52
"1025",52
"1026",52
"1027",52
"1028",52
"1029",52
"1030",52
"1031",52
"1032",52
"1033",52
"1034",95
"1035",95
"1036",95
"1037",95
"1038",95
"1039",52
"1040",52
"1041",52
"1042",52
"1043",52
"1044",52
"1045",52
"1046",52
"1047",52
"1048",52
"1049",52
"1050",52
"1051",52
"1052",52
"1053",52
"1054",52
"1055",52
"1056",52
"1057",52
"1058",52
"1059",52
"1060",52
"1061",52
"1062",52
"1063",52
"1064",52
"1065",52
"1066",52
"1067",52
"1068",52
"1069",52
"1070",52
"1071",52
"1072",90
"1073",95
"1074",95
"1075",95
"1076",95
"1077",95
"1078",95
"1079",52
"1080",52
"1081",52
"1082",52
"1083",52
"1084",52
"1085",52
"1086",52
"1087",52
"1088",52
"1089",52
"1090",52
"1091",52
"1092",52
"1093",52
"1094",52
"1095",52
"1096",52
"1097",52
"1098",52
"1099",52
"1100",52
"1101",52
"1102",52
"1103",52
"1104",52
"1105",52
"1106",52
"1107",52
"1108",52
"1109",52
"1110",52
"1111",52
"1112",52
"1113",52
"1114",90
"1115",95
"1116",95
"1117",95
"1118",95
"1119",95
"1120",95
"1121",52
"1122",52
"1123",52
"1124",52
"1125",52
"1126",52
"1127",52
"1128",52
"1129",52
"1130",52
"1131",52
"1132",52
"1133",52
"1134",52
"1135",52
"1136",52
"1137",52
"1138",52
"1139",52
"1140",52
"1141",52
"1142",52
"1143",52
"1144",52
"1145",52
"1146",52
"1147",52
"1148",52
"1149",52
"1150",52
"1151",52
"1152",52
"1153",52
"1154",52
"1155",90
"1156",90
"1157",52
"1158",95
"1159",95
"1160",95
"1161",95
"1162",52
"1163",52
"1164",52
"1165",52
"1166",52
"1167",52
"1168",52
"1169",52
"1170",52
"1171",52
"1172",52
"1173",52
"1174",52
"1175",52
"1176",52
"1177",52
"1178",52
"1179",52
"1180",52
"1181",52
"1182",52
"1183",52
"1184",52
"1185",52
"1186",52
"1187",52
"1188",52
"1189",52
"1190",52
"1191",52
"1192",52
"1193",52
"1194",52
"1195",52
"1196",52
"1197",52
"1198",52
"1199",90
"1200",95
"1201",95
"1202",95
"1203",95
"1204",95
"1205",52
"1206",52
"1207",52
"1208",52
"1209",52
"1210",52
"1211",52
"1212",52
"1213",52
"1214",52
"1215",52
"1216",52
"1217",52
"1218",52
"1219",52
"1220",52
"1221",52
"1222",52
"1223",52
"1224",52
"1225",52
"1226",52
"1227",52
"1228",52
"1229",52
"1230",52
"1231",52
"1232",52
"1233",52
"1234",52
"1235",52
"1236",52
"1237",52
"1238",52
"1239",52
"1240",52
"1241",90
"1242",95
"1243",95
"1244",95
"1245",95
"1246",95
"1247",95
"1248",52
"1249",52
"1250",52
"1251",52
"1252",52
"1253",52
"1254",52
"1255",52
"1256",52
"1257",52
"1258",52
"1259",52
"1260",52
"1261",52
"1262",52
"1263",52
"1264",52
"1265",52
"1266",52
"1267",52
"1268",52
"1269",52
"1270",52
"1271",52
"1272",52
"1273",52
"1274",52
"1275",52
"1276",52
"1277",52
"1278",52
"1279",52
"1280",52
"1281",52
"1282",52
"1283",90
"1284",90
"1285",95
"1286",95
"1287",95
"1288",95
"1289",95
"1290",95
"1291",95
"1292",52
"1293",52
"1294",52
"1295",52
"1296",52
"1297",52
"1298",52
"1299",52
"1300",52
"1301",52
"1302",52
"1303",52
"1304",52
"1305",52
"1306",52
"1307",52
"1308",52
"1309",52
"1310",52
"1311",52
"1312",52
"1313",52
"1314",52
"1315",52
"1316",52
"1317",52
"1318",52
"1319",52
"1320",52
"1321",52
"1322",52
"1323",52
"1324",52
"1325",90
"1326",90
"1327",95
"1328",95
"1329",95
"1330",95
"1331",95
"1332",95
"1333",95
"1334",95
"1335",95
"1336",52
"1337",52
"1338",52
"1339",52
"1340",52
"1341",52
"1342",52
"1343",52
"1344",52
"1345",52
"1346",52
"1347",52
"1348",52
"1349",52
"1350",52
"1351",52
"1352",52
"1353",52
"1354",52
"1355",52
"1356",52
"1357",52
"1358",52
"1359",95
"1360",52
"1361",52
"1362",52
"1363",52
"1364",52
"1365",52
"1366",52
"1367",52
"1368",90
"1369",90
"1370",95
"1371",90
"1372",95
"1373",95
"1374",95
"1375",95
"1376",95
"1377",95
"1378",95
"1379",95
"1380",52
"1381",52
"1382",52
"1383",52
"1384",52
"1385",52
"1386",52
"1387",52
"1388",52
"1389",52
"1390",52
"1391",52
"1392",52
"1393",52
"1394",52
"1395",52
"1396",52
"1397",52
"1398",52
"1399",52
"1400",52
"1401",52
"1402",95
"1403",95
"1404",95
"1405",52
"1406",52
"1407",52
"1408",52
"1409",95
"1410",90
"1411",90
"1412",90
"1413",95
"1414",90
"1415",95
"1416",95
"1417",95
"1418",95
"1419",95
"1420",95
"1421",95
"1422",95
"1423",95
"1424",95
"1425",52
"1426",52
"1427",52
"1428",52
"1429",52
"1430",52
"1431",52
"1432",52
"1433",52
"1434",52
"1435",52
"1436",52
"1437",52
"1438",52
"1439",52
"1440",52
"1441",52
"1442",52
"1443",52
"1444",95
"1445",95
"1446",95
"1447",95
"1448",95
"1449",95
"1450",95
"1451",95
"1452",52
"1453",95
"1454",95
"1455",90
"1456",95
"1457",95
"1458",95
"1459",95
"1460",95
"1461",95
"1462",95
"1463",95
"1464",95
"1465",95
"1466",95
"1467",95
"1468",95
"1469",95
"1470",95
"1471",95
"1472",52
"1473",52
"1474",52
"1475",52
"1476",52
"1477",52
"1478",52
"1479",52
"1480",52
"1481",52
"1482",52
"1483",52
"1484",52
"1485",52
"1486",52
"1487",52
"1488",95
"1489",95
"1490",95
"1491",95
"1492",95
"1493",95
"1494",95
"1495",95
"1496",95
"1497",95
"1498",95
"1499",90
"1500",90
"1501",95
"1502",95
"1503",95
"1504",95
"1505",95
"1506",95
"1507",95
"1508",95
"1509",95
"1510",95
"1511",95
"1512",95
"1513",95
"1514",95
"1515",95
"1516",95
"1517",95
"1518",52
"1519",52
"1520",52
"1521",52
"1522",52
"1523",52
"1524",52
"1525",52
"1526",52
"1527",52
"1528",52
"1529",52
"1530",95
"1531",95
"1532",95
"1533",95
"1534",95
"1535",95
"1536",95
"1537",95
"1538",95
"1539",95
"1540",95
"1541",95
"1542",95
"1543",90
"1544",90
"1545",95
"1546",95
"1547",95
"1548",95
"1549",95
"1550",95
"1551",95
"1552",95
"1553",95
"1554",95
"1555",95
"1556",95
"1557",95
"1558",95
"1559",95
"1560",95
"1561",95
"1562",95
"1563",95
"1564",52
"1565",52
"1566",52
"1567",52
"1568",52
"1569",52
"1570",52
"1571",52
"1572",52
"1573",95
"1574",95
"1575",95
"1576",95
"1577",95
"1578",95
"1579",95
"1580",95
"1581",95
"1582",95
"1583",95
"1584",95
"1585",95
"1586",95
"1587",95
"1588",90
"1589",95
"1590",95
"1591",95
"1592",95
"1593",95
"1594",95
"1595",95
"1596",95
"1597",95
"1598",95
"1599",95
"1600",95
"1601",95
"1602",95
"1603",95
"1604",95
"1605",95
"1606",95
"1607",52
"1608",52
"1609",52
"1610",52
"1611",52
"1612",52
"1613",52
"1614",52
"1615",95
"1616",95
"1617",95
"1618",95
"1619",95
"1620",95
"1621",95
"1622",95
"1623",95
"1624",95
"1625",95
"1626",95
"1627",95
"1628",95
"1629",90
"1630",95
"1631",95
"1632",95
"1633",95
"1634",95
"1635",95
"1636",95
"1637",95
"1638",95
"1639",95
"1640",95
"1641",95
"1642",95
"1643",95
"1644",95
"1645",95
"1646",95
"1647",95
"1648",95
"1649",95
"1650",52
"1651",52
"1652",52
"1653",52
"1654",52
"1655",52
"1656",95
"1657",95
"1658",95
"1659",95
"1660",95
"1661",95
"1662",95
"1663",95
"1664",95
"1665",95
"1666",95
"1667",95
"1668",95
"1669",95
"1670",95
"1671",95
"1672",95
"1673",95
"1674",52
"1675",95
"1676",95
"1677",95
"1678",95
"1679",95
"1680",90
"1681",95
"1682",95
"1683",95
"1684",95
"1685",95
"1686",95
"1687",95
"1688",95
"1689",95
"1690",95
"1691",95
"1692",52
"1693",52
"1694",52
"1695",52
"1696",52
"1697",95
"1698",95
"1699",95
"1700",95
"1701",95
"1702",95
"1703",95
"1704",95
"1705",95
"1706",95
"1707",95
"1708",95
"1709",95
"1710",95
"1711",95
"1712",52
"1713",52
"1714",52
"1715",52
"1716",95
"1717",95
"1718",90
"1719",95
"1720",90
"1721",95
"1722",90
"1723",90
"1724",95
"1725",95
"1726",95
"1727",95
"1728",95
"1729",95
"1730",95
"1731",95
"1732",95
"1733",95
"1734",95
"1735",52
"1736",52
"1737",95
"1738",95
"1739",95
"1740",95
"1741",95
"1742",95
"1743",95
"1744",95
"1745",95
"1746",95
"1747",95
"1748",95
"1749",95
"1750",95
"1751",42
"1752",52
"1753",52
"1754",42
"1755",52
"1756",52
"1757",52
"1758",52
"1759",52
"1760",52
"1761",90
"1762",90
"1763",90
"1764",95
"1765",95
"1766",95
"1767",95
"1768",95
"1769",95
"1770",95
"1771",95
"1772",95
"1773",95
"1774",95
"1775",52
"1776",52
"1777",95
"1778",95
"1779",95
"1780",95
"1781",95
"1782",95
"1783",95
"1784",95
"1785",95
"1786",90
"1787",90
"1788",95
"1789",95
"1790",95
"1791",95
"1792",42
"1793",52
"1794",52
"1795",42
"1796",42
"1797",90
"1798",52
"1799",90
"1800",52
"1801",52
"1802",90
"1803",90
"1804",95
"1805",95
"1806",95
"1807",95
"1808",95
"1809",95
"1810",90
"1811",90
"1812",95
"1813",95
"1814",95
"1815",90
"1816",95
"1817",95
"1818",95
"1819",95
"1820",95
"1821",95
"1822",95
"1823",95
"1824",90
"1825",90
"1826",90
"1827",90
"1828",90
"1829",95
"1830",90
"1831",42
"1832",52
"1833",52
"1834",52
"1835",42
"1836",42
"1837",90
"1838",90
"1839",52
"1840",52
"1841",95
"1842",95
"1843",95
"1844",90
"1845",90
"1846",90
"1847",90
"1848",95
"1849",95
"1850",90
"1851",95
"1852",95
"1853",95
"1854",95
"1855",95
"1856",95
"1857",95
"1858",95
"1859",95
"1860",95
"1861",90
"1862",90
"1863",90
"1864",11
"1865",11
"1866",11
"1867",90
"1868",90
"1869",90
"1870",42
"1871",52
"1872",42
"1873",95
"1874",90
"1875",90
"1876",90
"1877",90
"1878",52
"1879",95
"1880",95
"1881",95
"1882",90
"1883",90
"1884",90
"1885",90
"1886",90
"1887",90
"1888",90
"1889",90
"1890",90
"1891",95
"1892",95
"1893",95
"1894",95
"1895",95
"1896",11
"1897",95
"1898",11
"1899",11
"1900",11
"1901",11
"1902",90
"1903",90
"1904",11
"1905",90
"1906",90
"1907",42
"1908",42
"1909",52
"1910",95
"1911",90
"1912",90
"1913",90
"1914",90
"1915",90
"1916",90
"1917",90
"1918",90
"1919",11
"1920",11
"1921",90
"1922",90
"1923",90
"1924",90
"1925",11
"1926",90
"1927",95
"1928",95
"1929",95
"1930",95
"1931",95
"1932",11
"1933",11
"1934",90
"1935",11
"1936",90
"1937",90
"1938",90
"1939",11
"1940",90
"1941",90
"1942",90
"1943",90
"1944",52
"1945",52
"1946",95
"1947",95
"1948",90
"1949",90
"1950",90
"1951",90
"1952",90
"1953",90
"1954",90
"1955",11
"1956",11
"1957",11
"1958",90
"1959",90
"1960",11
"1961",90
"1962",90
"1963",95
"1964",90
"1965",95
"1966",90
"1967",95
"1968",11
"1969",11
"1970",90
"1971",90
"1972",90
"1973",90
"1974",90
"1975",90
"1976",90
"1977",90
"1978",11
"1979",11
"1980",11
"1981",11
"1982",95
"1983",90
"1984",90
"1985",90
"1986",90
"1987",90
"1988",90
"1989",90
"1990",11
"1991",11
"1992",11
"1993",11
"1994",11
"1995",11
"1996",90
"1997",90
"1998",95
"1999",95
"2000",90
"2001",90
"2002",90
"2003",11
"2004",11
"2005",90
"2006",90
"2007",90
"2008",90
"2009",90
"2010",90
"2011",90
"2012",90
"2013",11
"2014",11
"2015",11
"2016",11
"2017",11
"2018",90
"2019",90
"2020",11
"2021",90
"2022",90
"2023",90
"2024",90
"2025",11
"2026",11
"2027",11
"2028",11
"2029",11
"2030",11
"2031",11
"2032",95
"2033",90
"2034",95
"2035",90
"2036",90
"2037",90
"2038",11
"2039",90
"2040",90
"2041",90
"2042",90
"2043",90
"2044",90
"2045",90
"2046",90
"2047",90
"2048",11
"2049",11
"2050",11
"2051",11
"2052",11
"2053",90
"2054",11
"2055",90
"2056",90
"2057",90
"2058",90
"2059",90
"2060",11
"2061",11
"2062",11
"2063",11
"2064",11
"2065",95
"2066",90
"2067",90
"2068",90
"2069",90
"2070",90
"2071",11
"2072",11
"2073",11
"2074",11
"2075",11
"2076",90
"2077",90
"2078",90
"2079",90
"2080",90
"2081",11
"2082",11
"2083",11
"2084",11
"2085",11
"2086",11
"2087",90
"2088",11
"2089",90
"2090",11
"2091",11
"2092",90
"2093",90
"2094",11
"2095",11
"2096",11
"2097",90
"2098",90
"2099",90
"2100",90
"2101",11
"2102",11
"2103",90
"2104",11
"2105",11
"2106",11
"2107",11
"2108",11
"2109",90
"2110",90
"2111",90
"2112",90
"2113",90
"2114",11
"2115",11
"2116",11
"2117",11
"2118",11
"2119",11
"2120",11
"2121",11
"2122",11
"2123",11
"2124",11
"2125",11
"2126",11
"2127",90
"2128",90
"2129",11
"2130",90
"2131",11
"2132",90
"2133",90
"2134",11
"2135",11
"2136",11
"2137",11
"2138",11
"2139",11
"2140",11
"2141",11
"2142",90
"2143",90
"2144",90
"2145",90
"2146",11
"2147",11
"2148",11
"2149",11
"2150",11
"2151",11
"2152",11
"2153",11
"2154",11
"2155",11
"2156",11
"2157",11
"2158",11
"2159",11
"2160",11
"2161",11
"2162",90
"2163",11
"2164",11
"2165",11
"2166",11
"2167",11
"2168",11
"2169",11
"2170",11
"2171",11
"2172",11
"2173",11
"2174",11
"2175",11
"2176",90
"2177",11
"2178",11
"2179",11
"2180",11
"2181",11
"2182",11
"2183",11
"2184",11
"2185",11
"2186",11
"2187",11
"2188",11
"2189",11
"2190",11
"2191",11
"2192",11
"2193",90
"2194",11
"2195",11
"2196",11
"2197",11
"2198",11
"2199",11
"2200",11
"2201",11
"2202",11
"2203",11
"2204",11
"2205",11
"2206",11
"2207",11
"2208",11
"2209",11
"2210",11
"2211",11
"2212",11
"2213",11
"2214",11
"2215",11
"2216",11
"2217",11
"2218",11
"2219",11
"2220",11
"2221",11
"2222",11
"2223",11
"2224",11
"2225",11
"2226",11
"2227",11
"2228",11
"2229",11
"2230",11
"2231",11
"2232",11
"2233",11
"2234",11
"2235",11
"2236",11
"2237",11
"2238",11
"2239",11
"2240",11
"2241",11
"2242",11
"2243",11
"2244",11
"2245",11
"2246",11
"2247",11
"2248",11
"2249",11
"2250",11
"2251",11
"2252",11
"2253",11
"2254",11
"2255",11
"2256",11
"2257",11
"2258",11
"2259",11
"2260",11
"2261",11
"2262",11
"2263",11
"2264",11
"2265",11
"2266",11
"2267",11
"2268",11
"2269",11
"2270",11
"2271",11
"2272",11
"2273",11
"2274",11
"2275",11
"2276",11
"2277",11
"2278",11
"2279",11
"2280",11
"2281",11
"2282",11
"2283",11
"2284",11
"2285",11
"2286",11
"2287",11
"2288",11
"2289",11
"2290",11
"2291",11
"2292",11
"2293",11
"2294",11
"2295",11
"2296",11
"2297",11
"2298",11
"2299",11
"2300",11
"2301",11
"2302",11
"2303",11
"2304",11
"2305",11
"2306",11
"2307",11
"2308",11
"2309",11
"2310",11
"2311",11
"2312",11
"2313",11
"2314",11
"2315",11
"2316",11
"2317",11
"2318",11
"2319",11
"2320",11
"2321",11
"2322",11
"2323",11
"2324",11
"2325",11
"2326",11
"2327",11
"2328",11
"2329",11
"2330",11
"2331",11
"2332",11
"2333",11
"2334",11
"2335",11
"2336",11
"2337",11
"2338",11
"2339",11
"2340",11
"2341",11
"2342",11
"2343",11
"2344",11
"2345",11
"2346",11
"2347",11
"2348",11
"2349",11
"2350",11
"2351",11
"2352",11
"2353",11
"2354",11
"2355",11
"2356",11
"2357",11
"2358",11
"2359",11
"2360",11
"2361",11
"2362",11
"2363",11
"2364",11
"2365",11
"2366",11
"2367",11
"2368",11
"2369",11
"2370",11
"2371",11
"2372",11
"2373",11
"2374",11
"2375",11
"2376",11
"2377",11
"2378",11
"2379",11
"2380",11
"2381",11
"2382",11
"2383",11
"2384",11
"2385",11
"2386",11
"2387",11
"2388",11
"2389",11
"2390",11
"2391",11
"2392",11
"2393",11
"2394",11
"2395",11
"2396",11
"2397",11
"2398",11
"2399",11
"2400",11
"2401",11
"2402",11
"2403",11
"2404",11
"2405",11
"2406",11
"2407",11
"2408",11
"2409",11
"2410",11
"2411",11
"2412",11
"2413",11
"2414",11
"2415",11
"2416",11
"2417",11
"2418",11
"2419",11
"2420",11
"2421",11
"2422",11
"2423",11
"2424",11
"2425",11
"2426",11
"2427",11
"2428",11
"2429",11
"2430",11
"2431",11
"2432",11
"2433",11
"2434",11
"2435",11
"2436",11
"2437",11
"2438",11
"2439",11
"2440",11
"2441",11
"2442",11
"2443",11
"2444",11
"2445",11
"2446",11
"2447",11
"2448",11
"2449",11
"2450",11
"2451",11
"2452",11
"2453",11
"2454",11
"2455",11
"2456",11
"2457",11
"2458",11
"2459",11
"2460",11
"2461",11
"2462",11
"2463",11
"2464",11
"2465",11
"2466",11
"2467",11
"2468",11
"2469",11
"2470",11
"2471",11
"2472",11
"2473",11
"2474",11
"2475",11
"2476",11
"2477",11
"2478",11
"2479",11
"2480",11
"2481",11
"2482",11
"2483",11
"2484",11
"2485",11
"2486",11
"2487",11
"2488",11
"2489",11
"2490",11
"2491",11
"2492",11
"2493",11
"2494",11
"2495",11
"2496",11
"2497",11
"2498",11
